OrderID,OrderDate,CustomerID,Product,Category,Region,Channel,Quantity,UnitPrice,Revenue
100045,2024-01-06,CUST00055,Denim Jacket,Fashion,North,Online,1,1999.0,1999.0
106245,2025-09-07,CUST00683,Yoga Mat,Sports & Fitness,South,Online,1,509.15,509.15
105565,2025-07-01,CUST02360,Yoga Mat,Sports & Fitness,East,Retail Store,1,599.0,599.0
107329,2025-11-27,CUST00655,Resistance Bands,Sports & Fitness,East,Retail Store,1,359.1,359.1
104217,2025-02-06,CUST01460,Denim Jacket,Fashion,North,Online,1,1999.0,1999.0
103437,2024-11-26,CUST02009,Electric Kettle,Home & Kitchen,North,Retail Store,1,899.0,899.0
107511,2025-12-08,CUST01386,Sunglasses,Fashion,West,Online,2,719.1,1438.2
103073,2024-11-02,CUST00476,Sunglasses,Fashion,East,Online,1,719.1,719.1
103135,2024-11-07,CUST01432,Non-stick Pan Set,Home & Kitchen,South,Online,2,1299.0,2598.0
105369,2025-06-08,CUST01288,Yoga Mat,Sports & Fitness,South,Marketplace,2,539.1,1078.2
104046,2025-01-19,CUST02304,Resistance Bands,Sports & Fitness,North,Online,1,399.0,399.0
105023,2025-04-29,CUST01436,Face Serum,Beauty & Personal Care,East,Online,1,699.0,699.0
106660,2025-10-13,CUST01491,Storage Containers,Home & Kitchen,Central,Online,1,424.15,424.15
101595,2024-06-23,CUST01277,Water Bottle,Sports & Fitness,Central,Online,1,296.65,296.65
100224,2024-01-25,CUST00137,Water Bottle,Sports & Fitness,Central,Online,2,349.0,698.0
104863,2025-04-14,CUST02551,Sunglasses,Fashion,West,Online,2,799.0,1598.0
104710,2025-03-29,CUST02522,Running Shoes,Fashion,East,Online,1,2249.1,2249.1
102892,2024-10-22,CUST00427,Blender,Home & Kitchen,South,Online,1,1599.0,1599.0
101246,2024-05-11,CUST01253,Sunscreen SPF50,Beauty & Personal Care,West,Retail Store,1,449.0,449.0
101541,2024-06-15,CUST00171,Wireless Earbuds,Electronics,South,Online,3,1499.0,4497.0
103538,2024-12-04,CUST00367,Hair Dryer,Beauty & Personal Care,East,Online,1,1079.1,1079.1
104149,2025-01-29,CUST00053,Trimmer,Beauty & Personal Care,South,Online,1,999.0,999.0
104626,2025-03-21,CUST00994,Denim Jacket,Fashion,South,Online,2,1999.0,3998.0
102534,2024-09-27,CUST00436,Bluetooth Speaker,Electronics,North,Online,1,1899.0,1899.0
105996,2025-08-13,CUST02069,Air Fryer,Home & Kitchen,North,Retail Store,1,3499.0,3499.0
107716,2025-12-27,CUST00334,Water Bottle,Sports & Fitness,South,Retail Store,1,296.65,296.65
100819,2024-03-26,CUST02259,Blender,Home & Kitchen,North,Online,1,1599.0,1599.0
103459,2024-11-28,CUST01795,Trimmer,Beauty & Personal Care,South,Online,1,999.0,999.0
100156,2024-01-19,CUST00187,Backpack,Fashion,North,Online,1,1399.0,1399.0
106745,2025-10-19,CUST00259,Storage Containers,Home & Kitchen,East,Online,1,399.2,399.2
107649,2025-12-21,CUST01963,USB-C Cable,Electronics,North,Retail Store,3,249.0,747.0
100249,2024-01-27,CUST00128,Running Shoes,Fashion,North,Online,1,2499.0,2499.0
104858,2025-04-13,CUST02101,Backpack,Fashion,South,Online,1,1399.0,1399.0
105991,2025-08-12,CUST01301,Blender,Home & Kitchen,North,Online,1,1599.0,1599.0
103928,2025-01-06,CUST01750,Wireless Earbuds,Electronics,South,Online,2,1349.1,2698.2
106126,2025-08-26,CUST01276,Storage Containers,Home & Kitchen,North,Marketplace,2,399.2,798.4
104015,2025-01-16,CUST00357,Face Serum,Beauty & Personal Care,North,Online,1,699.0,699.0
102637,2024-10-05,CUST00665,Air Fryer,Home & Kitchen,West,Retail Store,1,2974.15,2974.15
105227,2025-05-23,CUST00638,Cotton T-Shirt,Fashion,West,Online,1,599.0,599.0
104639,2025-03-23,CUST00063,Cotton T-Shirt,Fashion,East,Marketplace,1,599.0,599.0
100794,2024-03-24,CUST00837,Hair Dryer,Beauty & Personal Care,West,Online,1,959.2,959.2
101726,2024-07-09,CUST01458,Wireless Earbuds,Electronics,South,Online,1,1199.2,1199.2
103190,2024-11-10,CUST00682,Face Serum,Beauty & Personal Care,North,Online,1,594.15,594.15
102650,2024-10-06,CUST01752,Cotton T-Shirt,Fashion,East,Retail Store,1,539.1,539.1
100629,2024-03-06,CUST00528,Denim Jacket,Fashion,South,Online,1,1999.0,1999.0
106295,2025-09-12,CUST01482,Laptop Stand,Electronics,South,Online,1,799.0,799.0
107417,2025-12-02,CUST01979,Electric Kettle,Home & Kitchen,East,Online,2,899.0,1798.0
102340,2024-09-08,CUST02010,Wireless Earbuds,Electronics,North,Online,2,1499.0,2998.0
106526,2025-10-03,CUST02338,USB-C Cable,Electronics,West,Online,1,249.0,249.0
107613,2025-12-18,CUST00066,USB-C Cable,Electronics,South,Marketplace,1,249.0,249.0
106831,2025-10-24,CUST02123,Bluetooth Speaker,Electronics,South,Online,2,1709.1,3418.2
105464,2025-06-18,CUST01032,Bluetooth Speaker,Electronics,West,Online,1,1899.0,1899.0
101621,2024-06-25,CUST01284,Non-stick Pan Set,Home & Kitchen,Central,Online,2,1299.0,2598.0
107042,2025-11-08,CUST01651,Water Bottle,Sports & Fitness,Central,Online,1,349.0,349.0
101452,2024-06-04,CUST02377,Power Bank,Electronics,East,Online,1,809.1,809.1
102903,2024-10-23,CUST01782,Trimmer,Beauty & Personal Care,South,Online,3,799.2,2397.6
105168,2025-05-16,CUST00989,USB-C Cable,Electronics,South,Retail Store,1,249.0,249.0
104651,2025-03-23,CUST00677,Smartwatch,Electronics,North,Online,2,2999.0,5998.0
101829,2024-07-18,CUST00482,Backpack,Fashion,West,Online,2,1399.0,2798.0
100827,2024-03-28,CUST00120,Storage Containers,Home & Kitchen,South,Marketplace,1,499.0,499.0
101640,2024-06-28,CUST02209,Smartwatch,Electronics,West,Online,1,2549.15,2549.15
103865,2024-12-31,CUST01353,Non-stick Pan Set,Home & Kitchen,Central,Online,2,1299.0,2598.0
106081,2025-08-21,CUST00859,USB-C Cable,Electronics,East,Online,3,224.1,672.3
102914,2024-10-23,CUST01786,Resistance Bands,Sports & Fitness,Central,Online,1,399.0,399.0
105934,2025-08-08,CUST00159,Backpack,Fashion,West,Retail Store,1,1399.0,1399.0
103792,2024-12-25,CUST01443,Smartwatch,Electronics,East,Marketplace,1,2999.0,2999.0
102940,2024-10-25,CUST00429,Smartwatch,Electronics,South,Retail Store,1,2549.15,2549.15
103421,2024-11-25,CUST00401,Dumbbell Set,Sports & Fitness,South,Online,1,2199.0,2199.0
103997,2025-01-14,CUST00687,Storage Containers,Home & Kitchen,South,Online,3,499.0,1497.0
103768,2024-12-22,CUST01421,Yoga Mat,Sports & Fitness,West,Marketplace,1,599.0,599.0
100536,2024-02-26,CUST00664,Face Serum,Beauty & Personal Care,West,Retail Store,1,699.0,699.0
105907,2025-08-04,CUST00712,Resistance Bands,Sports & Fitness,Central,Online,1,319.2,319.2
102664,2024-10-06,CUST02479,USB-C Cable,Electronics,Central,Online,2,224.1,448.2
100155,2024-01-19,CUST02279,Non-stick Pan Set,Home & Kitchen,Central,Marketplace,3,1039.2,3117.6
103242,2024-11-14,CUST01701,Denim Jacket,Fashion,South,Online,1,1699.15,1699.15
105597,2025-07-04,CUST00761,Smartwatch,Electronics,East,Marketplace,1,2999.0,2999.0
103150,2024-11-08,CUST02337,Running Shoes,Fashion,North,Online,1,2499.0,2499.0
102953,2024-10-25,CUST00093,Hair Dryer,Beauty & Personal Care,North,Retail Store,1,1199.0,1199.0
101312,2024-05-19,CUST01820,Water Bottle,Sports & Fitness,West,Online,1,349.0,349.0
100323,2024-02-03,CUST02076,Running Shoes,Fashion,South,Online,1,2499.0,2499.0
105807,2025-07-25,CUST00704,Wireless Earbuds,Electronics,East,Online,2,1349.1,2698.2
104111,2025-01-25,CUST01328,Sunglasses,Fashion,East,Marketplace,1,799.0,799.0
103331,2024-11-19,CUST00504,Wireless Earbuds,Electronics,North,Marketplace,1,1499.0,1499.0
103986,2025-01-12,CUST01690,Air Fryer,Home & Kitchen,West,Online,1,3499.0,3499.0
101799,2024-07-16,CUST01324,Blender,Home & Kitchen,South,Online,1,1599.0,1599.0
106090,2025-08-22,CUST01650,Hair Dryer,Beauty & Personal Care,East,Online,1,1199.0,1199.0
100083,2024-01-09,CUST01471,Electric Kettle,Home & Kitchen,West,Retail Store,1,899.0,899.0
102561,2024-09-29,CUST02239,Hair Dryer,Beauty & Personal Care,South,Online,2,1019.15,2038.3
101944,2024-07-30,CUST01948,Laptop Stand,Electronics,West,Online,2,639.2,1278.4
101989,2024-08-04,CUST01659,Power Bank,Electronics,South,Retail Store,1,899.0,899.0
103537,2024-12-04,CUST00280,Water Bottle,Sports & Fitness,South,Retail Store,2,349.0,698.0
106769,2025-10-20,CUST01398,Running Shoes,Fashion,South,Retail Store,2,2499.0,4998.0
105480,2025-06-21,CUST00543,Denim Jacket,Fashion,South,Online,1,1799.1,1799.1
101575,2024-06-19,CUST01833,Running Shoes,Fashion,West,Marketplace,1,2499.0,2499.0
102978,2024-10-27,CUST02271,Sunscreen SPF50,Beauty & Personal Care,North,Retail Store,1,359.2,359.2
102724,2024-10-10,CUST02415,Backpack,Fashion,South,Online,1,1119.2,1119.2
103406,2024-11-24,CUST00241,Laptop Stand,Electronics,West,Online,2,679.15,1358.3
102059,2024-08-11,CUST00842,Laptop Stand,Electronics,East,Marketplace,1,799.0,799.0
101763,2024-07-13,CUST01357,Resistance Bands,Sports & Fitness,North,Retail Store,1,399.0,399.0
101495,2024-06-09,CUST00702,Sunscreen SPF50,Beauty & Personal Care,East,Online,1,404.1,404.1
104928,2025-04-21,CUST01572,Electric Kettle,Home & Kitchen,North,Retail Store,1,899.0,899.0
102081,2024-08-14,CUST00893,Cotton T-Shirt,Fashion,Central,Retail Store,1,599.0,599.0
101175,2024-05-04,CUST01305,Hair Dryer,Beauty & Personal Care,North,Retail Store,1,1199.0,1199.0
104510,2025-03-10,CUST00064,Denim Jacket,Fashion,North,Retail Store,1,1999.0,1999.0
102629,2024-10-05,CUST01505,Hair Dryer,Beauty & Personal Care,Central,Retail Store,1,1199.0,1199.0
105914,2025-08-05,CUST02540,Water Bottle,Sports & Fitness,North,Online,1,349.0,349.0
104262,2025-02-10,CUST00487,Blender,Home & Kitchen,Central,Online,3,1599.0,4797.0
107238,2025-11-20,CUST00478,Cotton T-Shirt,Fashion,West,Online,1,539.1,539.1
106252,2025-09-08,CUST02362,Wireless Earbuds,Electronics,North,Online,1,1499.0,1499.0
100615,2024-03-05,CUST01981,USB-C Cable,Electronics,North,Online,1,249.0,249.0
103094,2024-11-04,CUST01064,Cotton T-Shirt,Fashion,West,Online,2,599.0,1198.0
103451,2024-11-27,CUST00647,Running Shoes,Fashion,East,Online,1,1999.2,1999.2
101015,2024-04-15,CUST01860,Cotton T-Shirt,Fashion,North,Online,1,599.0,599.0
106234,2025-09-06,CUST02326,Water Bottle,Sports & Fitness,North,Online,2,349.0,698.0
103058,2024-11-01,CUST00348,Hair Dryer,Beauty & Personal Care,East,Online,1,1199.0,1199.0
107470,2025-12-06,CUST00318,Sunglasses,Fashion,North,Online,2,799.0,1598.0
106746,2025-10-19,CUST00770,Storage Containers,Home & Kitchen,Central,Online,1,499.0,499.0
105334,2025-06-05,CUST00716,Bluetooth Speaker,Electronics,North,Online,2,1899.0,3798.0
103906,2025-01-04,CUST00051,Blender,Home & Kitchen,Central,Online,1,1599.0,1599.0
102182,2024-08-23,CUST02466,Denim Jacket,Fashion,South,Retail Store,1,1999.0,1999.0
103419,2024-11-25,CUST02359,Bluetooth Speaker,Electronics,East,Online,2,1709.1,3418.2
104652,2025-03-23,CUST02377,Bluetooth Speaker,Electronics,South,Online,1,1899.0,1899.0
107176,2025-11-16,CUST00188,Resistance Bands,Sports & Fitness,West,Online,2,399.0,798.0
103101,2024-11-04,CUST00312,USB-C Cable,Electronics,West,Online,1,249.0,249.0
106465,2025-09-29,CUST01802,Hair Dryer,Beauty & Personal Care,South,Online,2,1199.0,2398.0
107559,2025-12-13,CUST01229,Running Shoes,Fashion,West,Retail Store,2,2499.0,4998.0
101212,2024-05-07,CUST00432,Denim Jacket,Fashion,East,Online,1,1699.15,1699.15
107524,2025-12-09,CUST02541,Denim Jacket,Fashion,North,Retail Store,1,1999.0,1999.0
100635,2024-03-07,CUST01561,Laptop Stand,Electronics,North,Online,1,799.0,799.0
106697,2025-10-16,CUST01358,Power Bank,Electronics,West,Marketplace,1,809.1,809.1
101056,2024-04-21,CUST00679,Cotton T-Shirt,FASHION,Central,Online,1,599.0,599.0
102341,2024-09-08,CUST00524,Hair Dryer,Beauty & Personal Care,East,Marketplace,1,1199.0,1199.0
105805,2025-07-25,CUST00849,Sunscreen SPF50,Beauty & Personal Care,South,Online,1,449.0,449.0
100797,2024-03-24,CUST00560,Air Fryer,Home & Kitchen,Central,Retail Store,2,3499.0,6998.0
107087,2025-11-10,CUST02542,Non-stick Pan Set,Home & Kitchen,West,Online,3,1299.0,3897.0
105188,2025-05-17,CUST02472,Face Serum,Beauty & Personal Care,South,Online,2,559.2,1118.4
104271,2025-02-11,CUST02388,Water Bottle,Sports & Fitness,Central,Online,1,296.65,296.65
102815,2024-10-16,CUST01976,Blender,Home & Kitchen,Central,Marketplace,1,1279.2,1279.2
104342,2025-02-20,CUST02530,Denim Jacket,Fashion,East,Retail Store,2,1999.0,3998.0
101081,2024-04-23,CUST00638,Hair Dryer,Beauty & Personal Care,Central,Online,1,1199.0,1199.0
101655,2024-06-29,CUST01498,Power Bank,Electronics,East,Marketplace,1,899.0,899.0
101608,2024-06-24,CUST02530,Blender,Home & Kitchen,West,Online,1,1599.0,1599.0
100145,2024-01-18,CUST00389,Cotton T-Shirt,Fashion,Central,Online,1,509.15,509.15
104242,2025-02-08,CUST02346,Wireless Earbuds,Electronics,West,Online,2,1499.0,2998.0
100091,2024-01-11,CUST02174,Storage Containers,Home & Kitchen,Central,Retail Store,2,399.2,798.4
100683,2024-03-11,CUST00712,Water Bottle,Sports & Fitness,South,Online,1,349.0,349.0
104407,2025-02-26,CUST02087,Laptop Stand,Electronics,South,Online,1,799.0,799.0
103432,2024-11-26,CUST02382,Sunglasses,Fashion,North,Retail Store,3,639.2,1917.6
100094,2024-01-11,CUST00117,Resistance Bands,Sports & Fitness,South,Online,1,399.0,399.0
100835,2024-03-28,CUST00715,Sunglasses,Fashion,South,Online,1,799.0,799.0
106053,2025-08-19,CUST00616,Electric Kettle,Home & Kitchen,Central,Online,1,899.0,899.0
105021,2025-04-29,CUST02528,Trimmer,Beauty & Personal Care,South,Retail Store,1,899.1,899.1
107466,2025-12-05,CUST01445,Smartwatch,Electronics,North,Marketplace,1,2999.0,2999.0
106006,2025-08-14,CUST00567,Sunscreen SPF50,BEAUTY & PERSONAL CARE,West,Retail Store,2,359.2,718.4
105132,2025-05-11,CUST00062,Running Shoes,Fashion,Central,Marketplace,1,2499.0,2499.0
101401,2024-05-29,CUST02210,Water Bottle,Sports & Fitness,North,Marketplace,2,349.0,698.0
103980,2025-01-12,CUST02101,Blender,Home & Kitchen,West,Online,1,1359.15,1359.15
102292,2024-09-05,CUST00162,Blender,Home & Kitchen,South,Retail Store,1,1599.0,1599.0
101501,2024-06-10,CUST01430,USB-C Cable,Electronics,North,Retail Store,2,211.65,423.3
102263,2024-09-02,CUST02539,Sunscreen SPF50,Beauty & Personal Care,South,Retail Store,1,449.0,449.0
101469,2024-06-06,CUST02568,Electric Kettle,Home & Kitchen,East,Online,1,899.0,899.0
103929,2025-01-06,CUST01451,Cotton T-Shirt,Fashion,East,Marketplace,2,599.0,1198.0
103246,2024-11-14,CUST01731,Hair Dryer,Beauty & Personal Care,South,Retail Store,1,1199.0,1199.0
100999,2024-04-13,CUST00228,Yoga Mat,Sports & Fitness,Central,Marketplace,1,509.15,509.15
100854,2024-03-31,CUST01797,Sunglasses,Fashion,South,Retail Store,1,639.2,639.2
103876,2025-01-01,CUST02575,Wireless Earbuds,Electronics,North,Retail Store,1,1499.0,1499.0
106570,2025-10-06,CUST00076,Cotton T-Shirt,Fashion,South,Online,2,599.0,1198.0
106301,2025-09-13,CUST01613,Water Bottle,SPORTS & FITNESS,South,Online,1,349.0,349.0
101143,2024-04-29,CUST00667,Blender,HOME & KITCHEN,East,Online,3,1599.0,4797.0
105240,2025-05-24,CUST01250,Smartwatch,Electronics,West,Online,1,2999.0,2999.0
102275,2024-09-03,CUST00154,Yoga Mat,Sports & Fitness,North,Marketplace,2,539.1,1078.2
107041,2025-11-08,CUST02175,Running Shoes,FASHION,East,Online,1,2499.0,2499.0
106145,2025-08-28,CUST00324,Running Shoes,Fashion,West,Retail Store,1,2499.0,2499.0
104498,2025-03-08,CUST01898,Yoga Mat,Sports & Fitness,East,Retail Store,1,599.0,599.0
101104,2024-04-26,CUST01364,Smartwatch,Electronics,North,Retail Store,3,2999.0,8997.0
100085,2024-01-09,CUST01333,Water Bottle,Sports & Fitness,West,Marketplace,2,349.0,698.0
102211,2024-08-27,CUST00563,Denim Jacket,Fashion,North,Retail Store,1,1999.0,1999.0
107656,2025-12-22,CUST00227,Smartwatch,Electronics,South,Online,1,2999.0,2999.0
104211,2025-02-05,CUST02245,Water Bottle,Sports & Fitness,East,Online,1,314.1,314.1
106815,2025-10-23,CUST02520,Hair Dryer,Beauty & Personal Care,South,Marketplace,1,1199.0,1199.0
107283,2025-11-23,CUST02417,Blender,Home & Kitchen,West,Online,1,1599.0,1599.0
105682,2025-07-12,CUST02298,USB-C Cable,Electronics,North,Marketplace,1,249.0,249.0
103441,2024-11-26,CUST02277,Dumbbell Set,Sports & Fitness,East,Online,1,2199.0,2199.0
101568,2024-06-18,CUST00990,Trimmer,Beauty & Personal Care,North,Online,1,999.0,999.0
107034,2025-11-07,CUST00643,Hair Dryer,Beauty & Personal Care,West,Online,1,1199.0,1199.0
105598,2025-07-04,CUST01775,Wireless Earbuds,Electronics,West,Online,1,1499.0,1499.0
101661,2024-06-30,CUST01344,Bluetooth Speaker,Electronics,East,Online,1,1899.0,1899.0
101557,2024-06-17,CUST00620,Cotton T-Shirt,Fashion,South,Online,1,599.0,599.0
106104,2025-08-23,CUST00096,Face Serum,Beauty & Personal Care,West,Retail Store,1,699.0,699.0
104722,2025-03-30,CUST02124,Dumbbell Set,Sports & Fitness,North,Online,1,2199.0,2199.0
103765,2024-12-22,CUST00838,Resistance Bands,Sports & Fitness,North,Online,1,399.0,399.0
103585,2024-12-08,CUST00654,Smartwatch,Electronics,South,Marketplace,3,2999.0,8997.0
101886,2024-07-23,CUST01785,Water Bottle,Sports & Fitness,North,Retail Store,1,279.2,279.2
103145,2024-11-08,CUST01409,Yoga Mat,Sports & Fitness,Central,Marketplace,1,599.0,599.0
101867,2024-07-21,CUST01334,Denim Jacket,Fashion,,Retail Store,1,1999.0,1999.0
105049,2025-05-03,CUST00478,Dumbbell Set,Sports & Fitness,North,Marketplace,1,1869.15,1869.15
106952,2025-11-01,CUST00281,Resistance Bands,Sports & Fitness,West,Online,1,399.0,399.0
106403,2025-09-24,CUST00876,Smartwatch,Electronics,West,Retail Store,1,2999.0,2999.0
104721,2025-03-30,CUST01865,Yoga Mat,Sports & Fitness,Central,Online,1,599.0,599.0
102875,2024-10-21,CUST01725,Cotton T-Shirt,Fashion,North,Retail Store,1,599.0,599.0
104331,2025-02-19,CUST02098,Resistance Bands,Sports & Fitness,Central,Marketplace,2,399.0,798.0
106280,2025-09-11,CUST02366,Blender,HOME & KITCHEN,North,Retail Store,1,1599.0,1599.0
106761,2025-10-19,CUST00827,Dumbbell Set,Sports & Fitness,Central,Marketplace,1,2199.0,2199.0
103589,2024-12-09,CUST00417,Laptop Stand,Electronics,South,Marketplace,1,799.0,799.0
103268,2024-11-16,CUST02163,Non-stick Pan Set,Home & Kitchen,South,Marketplace,1,1169.1,1169.1
102885,2024-10-21,CUST00959,Air Fryer,Home & Kitchen,East,Marketplace,2,3499.0,6998.0
102891,2024-10-22,CUST01108,Dumbbell Set,Sports & Fitness,South,Online,1,2199.0,2199.0
106131,2025-08-27,CUST00776,Dumbbell Set,Sports & Fitness,South,Online,1,2199.0,2199.0
103008,2024-10-29,CUST02248,Storage Containers,Home & Kitchen,Central,Retail Store,1,499.0,499.0
101827,2024-07-18,CUST00814,Smartwatch,Electronics,South,Retail Store,1,2999.0,2999.0
103924,2025-01-05,CUST01203,Non-stick Pan Set,Home & Kitchen,South,Online,1,1169.1,1169.1
107604,2025-12-16,CUST00722,Electric Kettle,Home & Kitchen,West,Online,1,899.0,899.0
102641,2024-10-05,CUST01865,Face Serum,Beauty & Personal Care,West,Retail Store,1,699.0,699.0
105411,2025-06-14,CUST02027,Dumbbell Set,SPORTS & FITNESS,West,Retail Store,1,1869.15,1869.15
101526,2024-06-13,CUST02521,USB-C Cable,Electronics,South,Online,1,249.0,249.0
101563,2024-06-17,CUST01268,Bluetooth Speaker,Electronics,South,Retail Store,1,1899.0,1899.0
105849,2025-07-30,CUST02426,Cotton T-Shirt,Fashion,East,Retail Store,1,599.0,599.0
105702,2025-07-14,CUST02551,Blender,Home & Kitchen,East,Marketplace,1,1599.0,1599.0
100344,2024-02-06,CUST02198,Wireless Earbuds,Electronics,East,Marketplace,1,1199.2,1199.2
102543,2024-09-28,CUST01081,Dumbbell Set,Sports & Fitness,West,Online,1,2199.0,2199.0
103386,2024-11-23,CUST01688,Yoga Mat,Sports & Fitness,South,Online,2,479.2,958.4
106438,2025-09-27,CUST01407,Dumbbell Set,Sports & Fitness,East,Online,1,2199.0,2199.0
102413,2024-09-15,CUST00755,Blender,Home & Kitchen,West,Marketplace,2,1599.0,3198.0
106323,2025-09-15,CUST02198,Power Bank,Electronics,West,Online,1,899.0,899.0
102708,2024-10-09,CUST00776,Air Fryer,Home & Kitchen,Central,Online,1,3499.0,3499.0
105093,2025-05-07,CUST01546,Trimmer,Beauty & Personal Care,South,Marketplace,1,999.0,999.0
106159,2025-08-30,CUST02586,Yoga Mat,Sports & Fitness,South,Online,1,599.0,599.0
101111,2024-04-27,CUST01287,Hair Dryer,Beauty & Personal Care,Central,Marketplace,2,1199.0,2398.0
103443,2024-11-27,CUST02318,Resistance Bands,Sports & Fitness,West,Online,1,359.1,359.1
102214,2024-08-27,CUST00987,Storage Containers,Home & Kitchen,Central,Online,2,499.0,998.0
107300,2025-11-24,CUST01406,Blender,Home & Kitchen,Central,Online,1,1439.1,1439.1
101360,2024-05-25,CUST01788,Smartwatch,Electronics,East,Retail Store,1,2399.2,2399.2
102108,2024-08-17,CUST00662,Running Shoes,Fashion,West,Online,1,2499.0,2499.0
104806,2025-04-08,CUST01842,Wireless Earbuds,Electronics,,Online,1,1499.0,1499.0
105975,2025-08-11,CUST00217,Trimmer,Beauty & Personal Care,South,Online,1,999.0,999.0
106821,2025-10-24,CUST02308,Sunglasses,Fashion,North,Retail Store,1,799.0,799.0
101379,2024-05-27,CUST01965,Sunglasses,Fashion,Central,Online,1,799.0,799.0
102829,2024-10-17,CUST00223,Smartwatch,Electronics,South,Online,1,2999.0,2999.0
100425,2024-02-16,CUST00502,Blender,Home & Kitchen,South,Marketplace,1,1599.0,1599.0
100293,2024-01-31,CUST01763,Air Fryer,Home & Kitchen,East,Online,1,2799.2,2799.2
101066,2024-04-22,CUST02575,Laptop Stand,Electronics,West,Online,1,799.0,799.0
107018,2025-11-06,CUST01249,Sunscreen SPF50,Beauty & Personal Care,Central,Online,1,449.0,449.0
102378,2024-09-12,CUST01999,Trimmer,Beauty & Personal Care,South,Retail Store,1,999.0,999.0
105735,2025-07-18,CUST01227,Trimmer,Beauty & Personal Care,South,Online,2,999.0,1998.0
106574,2025-10-06,CUST00549,Non-stick Pan Set,Home & Kitchen,North,Online,2,1299.0,2598.0
105109,2025-05-10,CUST01341,Laptop Stand,Electronics,West,Online,1,719.1,719.1
102128,2024-08-18,CUST02106,Trimmer,Beauty & Personal Care,East,Retail Store,1,999.0,999.0
101718,2024-07-07,CUST00850,Trimmer,Beauty & Personal Care,Central,Marketplace,1,999.0,999.0
107197,2025-11-17,CUST01805,Hair Dryer,Beauty & Personal Care,North,Marketplace,1,1199.0,1199.0
100938,2024-04-07,CUST01679,Power Bank,Electronics,Central,Marketplace,2,899.0,1798.0
103780,2024-12-23,CUST02163,Cotton T-Shirt,Fashion,South,Marketplace,1,509.15,509.15
103965,2025-01-11,CUST01071,Electric Kettle,Home & Kitchen,South,Online,1,899.0,899.0
103991,2025-01-13,CUST01287,Water Bottle,Sports & Fitness,East,Online,1,349.0,349.0
104931,2025-04-21,CUST01872,Sunglasses,Fashion,East,Retail Store,2,799.0,1598.0
106894,2025-10-28,CUST02191,Cotton T-Shirt,Fashion,Central,Marketplace,1,509.15,509.15
107035,2025-11-07,CUST00390,Yoga Mat,Sports & Fitness,West,Retail Store,1,599.0,599.0
100255,2024-01-27,CUST00489,Trimmer,Beauty & Personal Care,North,Online,1,999.0,999.0
107519,2025-12-09,CUST00033,Smartwatch,Electronics,North,Online,1,2999.0,2999.0
101483,2024-06-08,CUST00030,USB-C Cable,Electronics,North,Retail Store,1,249.0,249.0
100945,2024-04-08,CUST00368,Cotton T-Shirt,Fashion,East,Online,1,599.0,599.0
105504,2025-06-23,CUST01115,Hair Dryer,Beauty & Personal Care,East,Retail Store,1,1199.0,1199.0
107253,2025-11-21,CUST00806,Resistance Bands,Sports & Fitness,East,Retail Store,1,399.0,399.0
107688,2025-12-24,CUST00790,Yoga Mat,Sports & Fitness,South,Marketplace,2,509.15,1018.3
106281,2025-09-11,CUST01659,Air Fryer,Home & Kitchen,North,Marketplace,1,3149.1,3149.1
103184,2024-11-10,CUST01747,Water Bottle,Sports & Fitness,West,Online,2,349.0,698.0
103267,2024-11-16,CUST02322,Sunscreen SPF50,Beauty & Personal Care,North,Online,1,404.1,404.1
106997,2025-11-04,CUST02215,Cotton T-Shirt,Fashion,Central,Marketplace,3,599.0,1797.0
107347,2025-11-28,CUST00049,Face Serum,Beauty & Personal Care,South,Retail Store,1,699.0,699.0
104820,2025-04-10,CUST00774,Water Bottle,Sports & Fitness,East,Online,1,349.0,349.0
102908,2024-10-23,CUST01120,Wireless Earbuds,Electronics,East,Retail Store,1,1499.0,1499.0
100970,2024-04-11,CUST01668,Running Shoes,Fashion,East,Online,1,2499.0,2499.0
100497,2024-02-22,CUST00330,Face Serum,Beauty & Personal Care,,Marketplace,1,699.0,699.0
105047,2025-05-03,CUST01347,Bluetooth Speaker,Electronics,West,Online,2,1899.0,3798.0
104902,2025-04-19,CUST00905,Running Shoes,Fashion,Central,Retail Store,2,2499.0,4998.0
101830,2024-07-18,CUST00765,Bluetooth Speaker,Electronics,South,Online,2,1709.1,3418.2
102178,2024-08-23,CUST02023,Sunglasses,Fashion,South,Retail Store,1,799.0,799.0
105836,2025-07-28,CUST01313,Trimmer,Beauty & Personal Care,East,Marketplace,1,799.2,799.2
100338,2024-02-05,CUST01598,Resistance Bands,Sports & Fitness,South,Retail Store,1,399.0,399.0
104827,2025-04-10,CUST02463,USB-C Cable,Electronics,Central,Online,1,211.65,211.65
104705,2025-03-29,CUST00445,Wireless Earbuds,Electronics,North,Online,1,1499.0,1499.0
101149,2024-04-30,CUST02383,Resistance Bands,Sports & Fitness,South,Retail Store,3,399.0,1197.0
102244,2024-08-31,CUST00788,Denim Jacket,Fashion,South,Online,3,1999.0,5997.0
105810,2025-07-25,CUST00436,Sunglasses,Fashion,North,Retail Store,1,799.0,799.0
107779,2025-12-30,CUST00493,Trimmer,Beauty & Personal Care,South,Online,3,849.15,2547.45
105006,2025-04-27,CUST00607,Sunscreen SPF50,Beauty & Personal Care,North,Online,1,449.0,449.0
